,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
929,-0.42456117734373044,2.1145630858671796,-0.10331282968963837,4,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,0.9176016600991769,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,0.7853111149679097,2,2,0,2,0,88,1.452897208352998,1,0,1,0,930,1,3,0,1,0.35981833775784894,1,-0.051055054037119026,1,-0.10117968082459,0,0,1.0265545077086986,0,0,10,0,-0.7027223652857345,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.19913274030536987,1,-0.7406335114617137,104,47,0
930,0.7809579737614227,-0.7848905642207595,-0.10331282968963837,3,1,1,1,-0.9338436925753644,-0.29297508270245554,0,4,0,0,1,2.023474754571714,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.6367212864854771,3,2,0,2,0,98,-0.06868842500921563,0,0,0,0,931,1,3,0,1,-0.15761565284980317,0,0.1834896465205629,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.4363536109258354,4,7,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,0.9399842250877736,1,0.04971419762428216,114,57,3
931,-0.597870484479355,-0.7848905642207595,-0.10331282968963837,2,1,1,3,-0.2269821410493363,2.46150220281773,2,3,0,1,2,-1.0006103124118295,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.20373993086828246,1,2,2,2,0,56,-1.1377505388390308,0,0,0,0,932,1,4,0,1,-0.13542723129715942,0,0.04276282618595375,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-0.2876298750669886,1,-0.7406335114617137,72,15,3
932,1.8998224712987637,-0.7848905642207595,-0.10331282968963837,3,1,0,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,0,3.0588086187383907,1,0,0,0,-0.3595391482902645,2,0,0,0,1,0,2,0,1.4632522074190084,3,2,0,2,0,97,0.7988129945310595,0,0,0,0,933,1,1,0,1,0.19042558807595156,1,0.6994879877474631,1,-0.10117968082459,0,0,1.121603793703453,0,0,2,0,2.123746083755418,4,8,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,1.936144280481379,1,-0.7406335114617137,113,56,1
933,0.867612627329235,-0.7848905642207595,-0.10331282968963837,3,1,1,1,-0.9250628037365317,-0.29297508270245554,0,4,0,0,1,2.091738525835451,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.4509840008824363,2,2,1,2,0,95,-0.0015015269127022978,0,0,0,0,934,1,3,0,1,-0.21315010222156294,0,-0.28559975459480097,0,-0.10117968082459,0,0,0.6072194224377226,0,0,7,0,-0.1699848565659362,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,1.0171355733414924,1,0.7768340899833984,111,54,3
934,2.3178037414493877,-0.7848905642207595,-0.10331282968963837,4,1,1,0,-0.03599780880472622,-0.29297508270245554,0,4,1,0,1,-0.9118674097689716,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,0.14916091177749502,2,2,1,2,0,51,1.1228909735848296,0,0,0,0,935,1,3,0,0,2.2165454532830773,0,11.441635273289295,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,10,0,-0.7027223652857345,6,6,0,-0.06313935545242814,0,1,0,0,-0.28588647550360613,0,7,-1.0591433576041773,1,-0.7406335114617137,67,57,2
935,-1.0515330825696663,-0.7848905642207595,-0.10331282968963837,1,1,1,2,-0.968967247930695,-0.29297508270245554,4,4,0,0,3,0.08933456876583598,1,0,0,0,0.1385599375470787,1,2,0,0,0,0,1,0,0.25595985099924345,2,2,2,2,0,44,-1.4894937112266593,0,0,1,0,936,1,4,0,1,-0.5506676917823495,0,-0.8015980958217012,1,-0.10117968082459,0,0,0.03692370646919543,0,0,5,0,-0.7027223652857345,4,3,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-1.025105998080478,1,-0.7406335114617137,36,3,0
936,0.10301274290736198,-0.7848905642207595,-0.10331282968963837,2,1,1,3,0.8596528527562038,-0.29297508270245554,0,4,1,0,1,-0.49545840506017663,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.381332518781296,2,2,1,2,0,94,-0.5943270983525258,0,0,0,0,937,1,3,0,1,-0.010791697661452,0,-0.0979639941486554,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,7,0,-0.09599353591040867,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,0.2819286076295831,1,-0.7406335114617137,110,53,3
937,-0.1187212235749812,1.216502220795694,-0.10331282968963837,3,1,1,2,-0.22039647442021182,-0.29297508270245554,0,4,0,0,1,0.4807135240112608,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,1.0035524255514825,2,2,1,2,0,96,0.9292346202478206,1,0,0,0,938,1,3,0,1,-0.06252241762418713,0,0.2773075267436357,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,1,0,0.007594313007329905,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,0.13897169763004522,1,-0.7406335114617137,112,55,3
938,0.5898080026559545,0.5470386668333138,-0.10331282968963837,3,1,0,2,0.04961585737389209,-0.29297508270245554,0,4,0,0,1,0.833409675540568,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,1.83472677862509,3,2,1,2,0,97,0.9114498531046259,1,0,0,0,939,1,3,0,1,-0.1785361645994387,0,0.1834896465205629,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,7,0,0.6291214065137614,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,0.769797427469276,1,-0.7406335114617137,113,56,0
939,0.1208534068772057,2.0049296815597515,-0.10331282968963837,4,1,1,2,-0.968967247930695,-0.29297508270245554,4,4,0,0,2,1.0723328749636472,1,0,0,0,4.590320517218334,1,2,0,0,2,0,2,0,-0.575214502074364,1,2,2,2,0,32,1.7829034431211663,0,0,0,0,940,1,4,0,1,1.7651695634121531,0,-0.051055054037119026,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,-0.7027223652857345,6,6,0,-0.06313935545242814,0,0,0,1,-0.28588647550360613,0,8,-0.04483004379793212,1,-0.298038794373556,49,0,4
940,1.4487085394898587,-0.7848905642207595,-0.10331282968963837,4,0,1,0,1.0857607403561444,2.047739520443453,3,6,0,0,2,-0.37485907582757483,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,0.4695577294427404,2,2,2,2,0,67,0.4490459073815636,0,0,2,0,941,2,4,0,1,0.3134128389677483,0,-0.660871275487092,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,4,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,1.5345034381017248,1,-0.42449442782731533,83,26,0
941,-0.3506498551829494,1.636374833036908,6.5664851135911855,3,1,1,3,0.725744297964006,-0.29297508270245554,1,4,1,0,1,-0.7753398672414978,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,-0.3848337843312472,2,2,1,2,0,90,1.1051062064416348,1,0,0,0,942,1,3,0,1,-0.1791701195009428,0,-0.051055054037119026,1,-0.10117968082459,0,0,1.0992392558223343,0,0,5,0,-0.7027223652857345,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.13559633586113082,1,-0.7406335114617137,106,49,3
942,0.7146926504448604,-0.7848905642207595,-0.10331282968963837,4,0,1,0,2.192152734049058,-0.29297508270245554,0,4,2,0,1,-1.2759408565089017,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,-2.195772318960895,0,5,3,5,0,70,-0.120066641200667,0,0,2,0,943,2,4,0,1,-0.31153990293500033,0,-1.270687496937065,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,7,0,-0.7027223652857345,2,3,1,-0.06313935545242814,0,0,1,0,-0.28588647550360613,0,6,0.8809861352466944,1,1.796382634704333,84,27,1
943,1.2040365764748593,-0.7848905642207595,-0.10331282968963837,4,0,1,1,-0.968967247930695,-0.29297508270245554,4,4,0,0,2,2.4376083002383853,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,0.4788445937228924,2,2,2,2,0,58,0.25934172452082005,0,0,2,0,944,2,4,0,1,1.8805493554859007,0,1.4500310295320453,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,-0.7027223652857345,3,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,1.3166643371500482,1,-0.7406335114617137,74,17,1
944,0.4700206874298611,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.7252975826530891,1.799481911018887,0,3,0,1,2,-0.47042835559680646,1,0,0,1,-0.3595391482902645,2,2,0,0,1,0,1,0,0.2420295545790154,2,2,1,2,0,49,-0.30977082406141054,0,0,1,0,945,1,3,0,1,0.5333951897896734,0,-0.051055054037119026,1,-0.10117968082459,0,0,2.4578849321002965,0,0,0,0,1.0434728021847155,5,5,0,-0.06313935545242814,0,0,1,1,3.861174713867232,0,5,-0.5281605490344651,0,-0.7406335114617137,65,8,3
945,0.07242874753048706,0.5237124105976908,-0.10331282968963837,2,1,1,3,1.419434516231785,-0.29297508270245554,6,4,0,0,2,-1.2759408565089017,1,0,0,0,3.438466381219478,2,2,0,0,0,1,1,0,-0.07836726308622993,2,2,2,2,0,54,0.7276739259582806,0,0,2,1,946,1,4,0,1,-0.1709287057813894,1,1.3562131493089726,0,2.4852042204552314,0,0,-0.5669188163210098,0,0,8,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,0.08224276509054602,1,-0.3612666111004357,6,46,3
946,-0.03971256885138765,-0.7848905642207595,-0.10331282968963837,3,1,1,1,0.67305896493101,1.4448281832695071,1,2,1,0,2,-1.0438440342121962,1,0,0,0,-0.3595391482902645,1,2,0,0,1,0,1,0,1.5003996645396167,1,2,1,2,0,50,-0.7049878716879595,0,0,2,0,947,1,4,0,1,-0.2542303798390291,0,0.04276282618595375,0,-0.10117968082459,0,0,0.148746395874789,0,0,2,0,-0.7027223652857345,5,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,0.20931557397902417,1,-0.060934481647757256,66,9,0
947,1.1963905776306405,-0.7848905642207595,-0.10331282968963837,3,1,1,1,1.8848216246899152,-0.29297508270245554,0,4,1,0,1,-0.5568957991975398,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,1.5561208502205288,3,2,0,2,0,93,0.2534134688064218,0,0,0,0,948,1,3,0,1,0.5538085376181057,0,0.7463969278589995,0,-0.10117968082459,0,0,0.7525889186649943,0,0,10,0,3.026440195752854,4,7,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,7,1.2803578203247685,1,-0.7406335114617137,109,53,1
948,-0.5698351553838863,1.1745149595715725,-0.10331282968963837,3,1,1,4,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,0.853888806919689,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,0.0052145154351384195,2,2,1,2,0,93,0.5438979988119353,1,0,0,0,949,1,3,0,1,0.4866093180586703,0,-0.19178187437172817,1,-0.10117968082459,0,0,0.23820454739926386,0,0,1,0,0.7179109913003944,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,-0.26266914474960895,1,0.39746718962212035,109,52,0
949,0.564321339841892,-0.7848905642207595,-0.10331282968963837,3,1,1,3,1.1867409620027198,-0.29297508270245554,1,4,1,0,2,-0.868633687968605,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,0.9431878077304944,2,2,1,2,0,63,-0.23665567025049894,1,0,2,0,950,1,3,0,1,-0.10246157641894586,0,0.41803434707824483,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,2,0,-0.7027223652857345,6,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,0.24789124810588362,1,-0.7406335114617137,79,56,4
950,-0.7533391276451359,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.09526880846684659,0.587748341208505,1,2,1,0,2,-0.5546203401554153,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,1.1474988218938391,2,2,1,2,0,71,-1.2582917383651282,0,0,1,0,951,1,3,0,1,-0.3763300938687201,0,-0.4263265749294101,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,7,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-0.4260484704633666,1,0.7926410441651183,57,52,1
951,-0.49592383322310524,-0.7848905642207595,-0.10331282968963837,3,1,1,3,0.4381701884922367,-0.29297508270245554,2,4,1,0,2,-0.8504300156316085,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.802742676938089,1,2,2,2,0,70,-1.058707129313721,0,0,1,0,952,1,4,0,1,-0.30025550568822723,1,-0.4263265749294101,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,4,4,0,-0.06313935545242814,0,0,1,0,-0.28588647550360613,0,4,-0.5077381333202454,1,2.586730343790329,72,15,0
952,-0.9980110906601353,-0.7848905642207595,-0.10331282968963837,2,1,1,1,0.4798794104766918,-0.29297508270245554,0,4,0,1,1,-1.0301912799594488,1,0,0,0,-0.3595391482902645,1,2,0,0,0,0,1,0,-0.3569731914907911,1,2,0,2,0,65,-1.4479959212258717,0,0,1,0,953,1,4,0,1,-0.3763300938687201,0,-0.4263265749294101,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,3,0,-0.7027223652857345,7,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-0.6438875714150434,1,0.7768340899833984,79,53,3
953,0.021455421902362194,1.0812099346290807,-0.10331282968963837,4,1,1,1,0.26474763392529194,0.8478277415580505,1,6,0,1,2,-1.2099525442872894,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,0.26524671527939553,2,2,1,2,0,60,0.9233063645334224,1,0,0,0,954,1,4,0,0,0.11498495479696282,0,-0.051055054037119026,1,-0.10117968082459,0,0,0.7302243807838755,0,5,8,0,2.094149555493207,3,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,-0.607581054589764,1,1.6699270012505736,76,19,2
954,-0.4576938390020116,-0.7848905642207595,-0.10331282968963837,4,0,0,0,1.105517740243518,-0.29297508270245554,0,4,0,2,1,-1.2759408565089017,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,-2.195772318960895,0,5,3,5,0,70,-1.0290658507417296,0,0,2,0,955,0,4,0,1,-0.09738993720691301,0,-1.5990500777178198,1,-0.10117968082459,0,0,0.8308648012489098,0,0,9,0,-0.7027223652857345,4,5,0,-0.06313935545242814,0,1,0,0,-0.28588647550360613,0,2,-0.24224672903538927,1,-0.7406335114617137,82,25,0
955,-0.4602425052834178,1.4987499212467323,-0.10331282968963837,4,0,1,3,0.09352030156805533,-0.29297508270245554,3,4,0,0,1,-0.14958863065724312,0,0,0,0,-0.3595391482902645,2,2,0,0,0,0,2,0,0.08879629395650677,2,2,2,2,0,37,0.9035455121520949,0,0,2,0,956,2,4,0,1,-0.38444471660797264,0,0.6056701075243903,1,-0.10117968082459,0,0,1.798131064607294,0,0,7,0,-0.7027223652857345,5,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.16509538078167038,1,-0.7406335114617137,53,0,1
956,-1.5255850109112277,0.7733033523188569,-0.10331282968963837,2,0,1,3,-0.3433289181638689,-0.29297508270245554,1,4,0,0,1,-0.6479141608825224,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,1,0,-0.050506670245773815,2,2,0,2,0,71,-0.5370206264466761,1,0,2,0,957,1,4,0,1,-1.1243968776435662,0,-2.11504841894472,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.7027223652857345,5,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-1.1136031328420966,1,0.4448880521672801,87,30,3
957,-0.26144653533373086,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.053559586482391515,-0.29297508270245554,3,4,0,0,2,0.1803529304508185,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,0.4788445937228924,2,2,0,2,0,68,-0.8769072874055084,0,0,2,0,958,1,4,0,1,-0.34843607820253936,0,0.04276282618595375,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,3,0,-0.7027223652857345,4,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,0.011898888741567049,1,-0.7406335114617137,69,12,1
958,0.45218002346001734,-0.7848905642207595,-0.10331282968963837,3,1,1,2,0.5654930766553101,-0.29297508270245554,0,4,1,0,1,0.17580201236656937,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.26989014741947154,2,2,1,2,0,94,-0.32360342072833975,0,0,0,0,959,1,3,0,1,-0.21784136849269334,0,-0.19178187437172817,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,9,0,-0.12559006417261967,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,0.6472629331839578,1,-0.7406335114617137,110,53,1
959,-1.1815150629213849,0.8945998847440966,-0.10331282968963837,3,0,1,3,0.3569469667330347,-0.29297508270245554,1,4,1,0,1,-1.066598624633442,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.05164883683589861,2,2,2,2,0,90,-0.16749268691585287,1,0,0,0,960,1,3,0,1,-0.9631187507009215,0,-2.11504841894472,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.051598743517092135,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,-0.8072668971288011,1,-0.7406335114617137,106,49,4
960,-0.7686311253335733,-0.7848905642207595,-0.10331282968963837,2,1,1,0,0.5589074100261856,-0.29297508270245554,2,4,1,0,2,-0.9073164916847225,1,0,0,0,-0.3595391482902645,1,2,0,0,0,0,1,0,-2.195772318960895,0,5,3,5,0,70,-1.2701482497939245,0,0,1,0,961,1,4,0,1,-0.37544255700661433,0,-0.895415976044774,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,1,0,-0.7027223652857345,6,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,2,-0.4396634142728464,1,0.18407330816890147,65,58,4
961,0.9746566111482973,2.3175015151170997,-0.10331282968963837,4,1,0,3,0.997951851967818,-0.29297508270245554,1,4,1,0,1,-0.28839163222684144,1,0,0,0,-0.3595391482902645,1,2,0,0,1,0,2,0,0.6785121757461612,2,2,0,2,0,68,2.709687419805424,1,0,2,0,962,1,4,0,1,0.26104816410350906,1,-0.051055054037119026,1,-0.10117968082459,0,0,1.8037221990775738,0,0,6,0,3.470388119686019,6,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,9,0.631378832072898,1,3.6062788885112633,84,45,2
962,-0.9062591045295104,0.9505828997095918,-0.10331282968963837,3,0,1,3,0.25157630066704295,-0.29297508270245554,1,4,1,0,1,-0.7116270140620101,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,-0.15266217732744625,2,2,2,2,0,67,0.09335056451766946,1,0,2,0,963,1,3,0,1,-0.9965915695003383,1,-2.11504841894472,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,-0.7027223652857345,5,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,-0.5621979085581646,1,-0.3612666111004357,83,26,1
963,1.6322125117511082,-0.7848905642207595,-0.10331282968963837,2,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,0,2.8198854193153116,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,1.063917043372471,2,2,0,2,0,98,0.5913240445271212,0,0,0,0,964,1,1,0,1,0.22250370609205936,1,2.482027711985846,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,1.3098415565446146,4,8,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,1.6978827638154825,1,1.5355678907059542,114,57,3
964,-0.8552857789013856,1.7110188529909016,-0.10331282968963837,4,1,1,3,0.400851410927198,-0.29297508270245554,0,4,1,0,1,-0.8367772613788611,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,0.17237807247787512,2,2,0,2,0,93,0.7770760569115992,1,0,0,0,965,1,3,0,1,0.14554158104946077,1,0.5118522273013176,0,-0.10117968082459,0,0,-0.320908899628704,0,0,1,0,-0.11079180004151418,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.5326988636376251,1,-0.7406335114617137,109,53,4
965,-0.9597810964390415,0.8502799978964128,-0.10331282968963837,3,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,0.505743573474631,1,0,0,0,-0.3595391482902645,2,1,0,0,1,0,2,0,-0.3709034879110191,2,2,0,2,0,96,-0.03311889072282622,1,0,0,0,966,1,3,0,1,0.008734113304874494,0,-0.19178187437172817,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,6,0,0.36275265215386215,4,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.6098502118913439,1,-0.7406335114617137,112,57,1
966,-0.46788850412763655,-0.01045885719807588,-0.10331282968963837,2,1,2,3,-0.029412142175601733,-0.29297508270245554,3,4,1,0,2,-0.5933031438715328,1,0,0,0,-0.3595391482902645,1,1,0,0,2,1,1,0,-1.0070536911014338,1,2,2,2,0,32,-0.38090989263418934,1,0,0,1,967,1,4,0,1,-0.07203174114674873,0,2.857299232878137,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,5,0,0.3331561238916511,6,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,5,-0.7346538634782421,1,-0.7406335114617137,49,0,3
967,-0.15695121779607485,-0.7848905642207595,-0.10331282968963837,3,1,1,3,1.011123185226067,-0.29297508270245554,1,4,1,0,2,-0.8299508842524874,1,0,0,0,-0.3595391482902645,2,2,0,0,0,0,1,0,-0.9884799625411297,1,2,2,2,0,46,-0.7958877926420658,0,0,2,0,968,1,4,0,1,-0.352239807611564,0,-0.051055054037119026,1,-0.10117968082459,0,0,0.27734248869122163,0,0,6,0,-0.7027223652857345,6,4,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,0.1049343381063457,1,-0.7406335114617137,62,5,2
968,-1.4261870259363842,0.07351566525016692,-0.10331282968963837,2,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,2,0.08933456876583598,0,0,0,0,-0.3595391482902645,2,2,0,0,0,1,1,0,-2.195772318960895,0,5,3,5,0,70,-1.0527788735993227,0,0,3,1,969,1,4,0,1,-0.5379885937522674,0,-0.895415976044774,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,4,0,-0.7027223652857345,5,2,0,-0.06313935545242814,0,0,1,0,-0.28588647550360613,0,4,-1.025105998080478,1,-0.7406335114617137,20,0,3
969,-0.1645972166402936,-0.7848905642207595,-0.10331282968963837,2,0,1,0,0.15718174564959203,-0.29297508270245554,1,4,1,0,2,-1.1052814283495596,1,0,0,0,-0.3595391482902645,3,2,0,0,0,0,1,0,-0.9699062339808256,1,2,1,2,0,49,-0.801816048356464,0,0,2,0,970,1,4,0,1,0.027118805448493596,0,0.2773075267436357,0,-0.10117968082459,0,0,0.0201503030583564,0,0,2,0,-0.7027223652857345,4,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,-1.0523358856994376,1,-0.7406335114617137,65,8,0
970,-1.120347072167635,0.3161087301006461,-0.10331282968963837,4,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,2,0.36238965382078353,0,0,0,1,-0.3595391482902645,2,2,1,1,0,0,1,0,-2.195772318960895,0,5,3,5,0,70,-0.6101357802575877,1,0,2,1,971,1,4,0,1,0.08011743521423693,0,-0.4263265749294101,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,11,0,-0.7027223652857345,3,3,0,-0.06313935545242814,0,0,1,0,-0.28588647550360613,0,4,-0.7528071218908818,1,-0.7406335114617137,56,0,0
971,-1.0082057557857602,1.225832723289943,-0.10331282968963837,2,0,1,3,0.2757237449738328,-0.29297508270245554,0,4,0,0,1,-0.8276754252103629,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.0052145154351384195,2,2,1,2,0,94,0.24748521309202356,0,0,0,0,972,1,3,0,1,-1.0016632087123711,0,-1.5521411376062832,0,-0.10117968082459,0,0,0.02574143752863608,0,0,6,0,-0.3031692337458858,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,-0.6529642006213633,1,-0.7406335114617137,110,54,3
972,-0.6157111484491987,-0.7848905642207595,-0.10331282968963837,2,0,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,0.8129305441614469,1,0,0,0,-0.3595391482902645,2,2,0,0,1,0,2,0,-0.9699062339808256,1,2,2,2,0,70,-1.1515831355059598,0,0,2,0,973,1,4,0,1,-0.28859073550055164,0,-0.660871275487092,0,-0.10117968082459,1,0,-0.5669188163210098,0,0,3,0,-0.7027223652857345,4,5,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,3,-0.3035139761780484,1,-0.5193361529176349,86,29,4
973,0.6841086550679855,-0.7848905642207595,-0.10331282968963837,3,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,1.9734146556449739,1,0,0,0,-0.3595391482902645,2,1,0,0,0,0,2,0,0.03307510827559453,2,2,0,2,0,98,-0.14377966405825993,0,0,0,0,974,1,3,0,1,0.18649506768662608,1,1.2154863289743634,0,-0.10117968082459,0,0,-0.5669188163210098,0,0,11,0,1.0730693304469265,4,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,4,0.8537562476277348,1,-0.7406335114617137,114,58,2
974,-0.0601018991026376,1.2748178613847514,-0.10331282968963837,3,1,1,3,-0.968967247930695,-0.29297508270245554,4,4,0,0,1,0.38059332615778,0,0,0,0,-0.3595391482902645,1,2,0,0,0,1,1,0,0.27453357955954755,2,2,2,2,0,88,1.0240867116781924,0,0,2,0,975,1,3,0,1,0.15796709711894127,1,-0.4263265749294101,1,-0.10117968082459,0,0,-0.5669188163210098,0,0,9,0,1.2950432924135091,7,6,0,-0.06313935545242814,0,0,0,0,-0.28588647550360613,0,6,-0.7346538634782421,1,3.282236327786005,20,43,3
